dataset,evolution_method,mutation,crossover,generations,sub_gens,batch_size,batch_offset,number_parents,clamp_min,clamp_max,accuracy
magic_normalized,JDE,degl,interm,2000,10,80,40,33,-1.000000000,1.000000000,0.781447400
magic_normalized,JDE,rand/1,bin,2000,5,80,20,33,-1.000000000,1.000000000,0.781447400
magic_normalized,L-SHADE,rand/1,bin,2000,20,80,40,33,-1.000000000,1.000000000,0.781447200
magic_normalized,JADE,curr_p_best,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.781381800
magic_normalized,JDE,rand/1,interm,2000,10,40,40,33,-1.000000000,1.000000000,0.781381800
magic_normalized,JADE,curr_p_best,bin,2000,3,20,10,33,-1.000000000,1.000000000,0.781381600
magic_normalized,JDE,curr_p_best,interm,2000,10,20,20,33,-1.000000000,1.000000000,0.781381600
magic_normalized,SHADE,rand/1,bin,2000,8,80,80,33,-1.000000000,1.000000000,0.781381600
magic_normalized,SHADE,degl,bin,2000,2,20,20,33,-1.000000000,1.000000000,0.781381400
magic_normalized,JDE,rand/1,bin,2000,10,20,20,33,-1.000000000,1.000000000,0.781381400
magic_normalized,JDE,rand/1,interm,2000,3,40,10,33,-1.000000000,1.000000000,0.781316000
magic_normalized,JADE,degl,bin,2000,3,20,10,33,-1.000000000,1.000000000,0.781315800
magic_normalized,JDE,degl,bin,2000,8,80,80,33,-1.000000000,1.000000000,0.781315800
magic_normalized,SHADE,degl,bin,2000,5,20,10,33,-1.000000000,1.000000000,0.781315800
magic_normalized,JDE,degl,interm,2000,2,20,5,33,-1.000000000,1.000000000,0.781315600
magic_normalized,JDE,degl,bin,2000,20,40,40,33,-1.000000000,1.000000000,0.781249800
magic_normalized,JDE,degl,bin,2000,40,80,80,33,-1.000000000,1.000000000,0.781184400
magic_normalized,JADE,rand/1,bin,2000,10,80,20,33,-1.000000000,1.000000000,0.781184200
magic_normalized,JDE,degl,bin,2000,10,80,40,33,-1.000000000,1.000000000,0.781184200
magic_normalized,L-SHADE,curr_p_best,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.781184200
magic_normalized,JDE,degl,bin,2000,10,40,20,33,-1.000000000,1.000000000,0.781118600
magic_normalized,L-SHADE,curr_p_best,bin,2000,20,40,40,33,-1.000000000,1.000000000,0.781118400
magic_normalized,SHADE,degl,bin,2000,3,20,10,33,-1.000000000,1.000000000,0.781052800
magic_normalized,JDE,degl,interm,2000,5,80,20,33,-1.000000000,1.000000000,0.781052600
magic_normalized,SHADE,curr_p_best,interm,2000,10,40,40,33,-1.000000000,1.000000000,0.781052600
magic_normalized,SHADE,rand/1,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.781052600
magic_normalized,JADE,rand/1,bin,2000,40,80,80,33,-1.000000000,1.000000000,0.780987000
magic_normalized,L-SHADE,curr_p_best,bin,2000,20,80,80,33,-1.000000000,1.000000000,0.780986800
magic_normalized,JDE,curr_p_best,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.780986800
magic_normalized,JADE,rand/1,interm,2000,10,20,20,33,-1.000000000,1.000000000,0.780921000
magic_normalized,L-SHADE,rand/1,bin,2000,20,40,40,33,-1.000000000,1.000000000,0.780921000
magic_normalized,JADE,curr_p_best,interm,2000,1,20,5,33,-1.000000000,1.000000000,0.780920800
magic_normalized,L-SHADE,curr_p_best,interm,2000,10,20,20,33,-1.000000000,1.000000000,0.780855400
magic_normalized,JDE,curr_p_best,bin,2000,20,40,40,33,-1.000000000,1.000000000,0.780855400
magic_normalized,JADE,curr_p_best,bin,2000,40,80,80,33,-1.000000000,1.000000000,0.780855200
magic_normalized,JDE,curr_p_best,bin,2000,40,80,80,33,-1.000000000,1.000000000,0.780855200
magic_normalized,SHADE,curr_p_best,interm,2000,10,80,40,33,-1.000000000,1.000000000,0.780855200
magic_normalized,SHADE,rand/1,interm,2000,5,20,20,33,-1.000000000,1.000000000,0.780855000
magic_normalized,L-SHADE,curr_p_best,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.780789400
magic_normalized,SHADE,degl,bin,2000,5,80,20,33,-1.000000000,1.000000000,0.780723600
magic_normalized,JDE,degl,interm,2000,5,20,20,33,-1.000000000,1.000000000,0.780723400
magic_normalized,JDE,degl,bin,2000,20,80,40,33,-1.000000000,1.000000000,0.780657800
magic_normalized,JDE,rand/1,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.780592200
magic_normalized,L-SHADE,curr_p_best,bin,2000,2,20,5,33,-1.000000000,1.000000000,0.780592200
magic_normalized,JDE,curr_p_best,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.780592200
magic_normalized,JADE,curr_p_best,bin,2000,5,20,20,33,-1.000000000,1.000000000,0.780592000
magic_normalized,SHADE,degl,bin,2000,2,20,5,33,-1.000000000,1.000000000,0.780591800
magic_normalized,L-SHADE,degl,bin,2000,20,80,80,33,-1.000000000,1.000000000,0.780526400
magic_normalized,JDE,curr_p_best,interm,2000,5,40,20,33,-1.000000000,1.000000000,0.780526200
magic_normalized,L-SHADE,degl,bin,2000,8,80,80,33,-1.000000000,1.000000000,0.780526200
magic_normalized,L-SHADE,degl,bin,2000,3,40,10,33,-1.000000000,1.000000000,0.780460600
magic_normalized,L-SHADE,rand/1,bin,2000,20,80,80,33,-1.000000000,1.000000000,0.780460600
magic_normalized,JADE,curr_p_best,bin,2000,20,80,80,33,-1.000000000,1.000000000,0.780394800
magic_normalized,JADE,curr_p_best,interm,2000,10,40,40,33,-1.000000000,1.000000000,0.780394800
magic_normalized,JADE,degl,bin,2000,8,80,80,33,-1.000000000,1.000000000,0.780394800
magic_normalized,L-SHADE,curr_p_best,interm,2000,40,80,80,33,-1.000000000,1.000000000,0.780394600
magic_normalized,SHADE,degl,bin,2000,10,40,40,33,-1.000000000,1.000000000,0.780329200
magic_normalized,JADE,curr_p_best,interm,2000,3,20,5,33,-1.000000000,1.000000000,0.780329000
magic_normalized,SHADE,curr_p_best,bin,2000,20,40,40,33,-1.000000000,1.000000000,0.780197200
magic_normalized,SHADE,degl,bin,2000,10,20,20,33,-1.000000000,1.000000000,0.780197200
magic_normalized,L-SHADE,rand/1,interm,2000,20,80,40,33,-1.000000000,1.000000000,0.780131600
magic_normalized,JDE,degl,interm,2000,8,80,80,33,-1.000000000,1.000000000,0.780131400
magic_normalized,L-SHADE,degl,bin,2000,1,20,5,33,-1.000000000,1.000000000,0.780066000
magic_normalized,JDE,degl,bin,2000,1,40,10,33,-1.000000000,1.000000000,0.780065800
magic_normalized,SHADE,curr_p_best,interm,2000,3,20,5,33,-1.000000000,1.000000000,0.780065800
magic_normalized,JDE,degl,interm,2000,5,40,20,33,-1.000000000,1.000000000,0.780065800
magic_normalized,SHADE,rand/1,interm,2000,20,40,40,33,-1.000000000,1.000000000,0.780065800
magic_normalized,L-SHADE,rand/1,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.780000200
magic_normalized,SHADE,degl,bin,2000,3,20,5,33,-1.000000000,1.000000000,0.779934400
magic_normalized,JADE,rand/1,interm,2000,20,80,40,33,-1.000000000,1.000000000,0.779934200
magic_normalized,JADE,curr_p_best,interm,2000,5,40,20,33,-1.000000000,1.000000000,0.779868400
magic_normalized,JDE,curr_p_best,interm,2000,10,40,40,33,-1.000000000,1.000000000,0.779868400
magic_normalized,JDE,degl,interm,2000,20,40,40,33,-1.000000000,1.000000000,0.779868400
magic_normalized,SHADE,degl,bin,2000,1,20,5,33,-1.000000000,1.000000000,0.779802600
magic_normalized,SHADE,curr_p_best,interm,2000,10,80,20,33,-1.000000000,1.000000000,0.779736800
magic_normalized,JADE,degl,bin,2000,5,20,20,33,-1.000000000,1.000000000,0.779670800
magic_normalized,JADE,degl,bin,2000,5,40,20,33,-1.000000000,1.000000000,0.779605400
magic_normalized,JDE,degl,interm,2000,20,80,80,33,-1.000000000,1.000000000,0.779605400
magic_normalized,JADE,curr_p_best,interm,2000,20,80,80,33,-1.000000000,1.000000000,0.779539400
magic_normalized,L-SHADE,curr_p_best,interm,2000,20,40,40,33,-1.000000000,1.000000000,0.779539400
magic_normalized,L-SHADE,curr_p_best,bin,2000,20,80,40,33,-1.000000000,1.000000000,0.779473600
magic_normalized,SHADE,degl,bin,2000,5,40,20,33,-1.000000000,1.000000000,0.779407800
magic_normalized,SHADE,curr_p_best,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.779407600
magic_normalized,L-SHADE,rand/1,interm,2000,10,80,20,33,-1.000000000,1.000000000,0.779342200
magic_normalized,L-SHADE,degl,bin,2000,10,40,40,33,-1.000000000,1.000000000,0.779342000
magic_normalized,L-SHADE,curr_p_best,bin,2000,40,80,80,33,-1.000000000,1.000000000,0.779276600
magic_normalized,SHADE,degl,bin,2000,5,40,10,33,-1.000000000,1.000000000,0.779276400
magic_normalized,L-SHADE,degl,bin,2000,20,40,40,33,-1.000000000,1.000000000,0.779210600
magic_normalized,L-SHADE,degl,bin,2000,5,20,10,33,-1.000000000,1.000000000,0.779210400
magic_normalized,L-SHADE,degl,bin,2000,10,80,40,33,-1.000000000,1.000000000,0.779078800
magic_normalized,JDE,degl,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.778815800
magic_normalized,JDE,rand/1,bin,2000,20,80,40,33,-1.000000000,1.000000000,0.778750000
magic_normalized,JADE,curr_p_best,interm,2000,10,80,20,33,-1.000000000,1.000000000,0.778750000
magic_normalized,L-SHADE,curr_p_best,interm,2000,10,40,40,33,-1.000000000,1.000000000,0.778421000
magic_normalized,SHADE,curr_p_best,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.778420800
magic_normalized,JADE,curr_p_best,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.778355400
magic_normalized,JDE,degl,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.778355200
magic_normalized,L-SHADE,degl,bin,2000,2,20,5,33,-1.000000000,1.000000000,0.778223800
magic_normalized,L-SHADE,degl,bin,2000,2,80,20,33,-1.000000000,1.000000000,0.778223600
magic_normalized,L-SHADE,degl,bin,2000,40,80,80,33,-1.000000000,1.000000000,0.778223600
magic_normalized,L-SHADE,degl,bin,2000,10,40,20,33,-1.000000000,1.000000000,0.778158000
magic_normalized,JADE,degl,bin,2000,4,40,40,33,-1.000000000,1.000000000,0.778026200
magic_normalized,JADE,degl,bin,2000,4,80,40,33,-1.000000000,1.000000000,0.778026200
magic_normalized,JADE,degl,bin,2000,10,20,20,33,-1.000000000,1.000000000,0.778026200
magic_normalized,SHADE,degl,bin,2000,10,80,40,33,-1.000000000,1.000000000,0.777960600
magic_normalized,L-SHADE,degl,bin,2000,10,80,20,33,-1.000000000,1.000000000,0.777829000
magic_normalized,JADE,curr_p_best,interm,2000,20,40,40,33,-1.000000000,1.000000000,0.777631600
magic_normalized,JADE,degl,bin,2000,10,80,40,33,-1.000000000,1.000000000,0.777500000
magic_normalized,SHADE,degl,bin,2000,10,40,20,33,-1.000000000,1.000000000,0.777434000
magic_normalized,L-SHADE,degl,bin,2000,5,40,20,33,-1.000000000,1.000000000,0.777368200
magic_normalized,JADE,curr_p_best,interm,2000,10,20,20,33,-1.000000000,1.000000000,0.777302600
magic_normalized,L-SHADE,degl,bin,2000,3,20,5,33,-1.000000000,1.000000000,0.777039400
magic_normalized,L-SHADE,degl,bin,2000,5,80,20,33,-1.000000000,1.000000000,0.776776200
magic_normalized,SHADE,degl,bin,2000,20,80,80,33,-1.000000000,1.000000000,0.776645000
magic_normalized,JADE,curr_p_best,interm,2000,40,80,80,33,-1.000000000,1.000000000,0.776513200
magic_normalized,JADE,degl,bin,2000,3,20,5,33,-1.000000000,1.000000000,0.776513200
magic_normalized,SHADE,degl,bin,2000,40,80,80,33,-1.000000000,1.000000000,0.776447400
magic_normalized,L-SHADE,degl,bin,2000,3,20,10,33,-1.000000000,1.000000000,0.776447200
magic_normalized,SHADE,curr_p_best,interm,2000,20,80,40,33,-1.000000000,1.000000000,0.776447200
magic_normalized,JADE,degl,bin,2000,5,80,20,33,-1.000000000,1.000000000,0.776381400
magic_normalized,JADE,degl,bin,2000,20,80,80,33,-1.000000000,1.000000000,0.775855400
magic_normalized,JDE,degl,interm,2000,20,80,40,33,-1.000000000,1.000000000,0.775460800
magic_normalized,JADE,degl,bin,2000,20,40,40,33,-1.000000000,1.000000000,0.775394600
magic_normalized,SHADE,degl,bin,2000,3,40,10,33,-1.000000000,1.000000000,0.775263000
magic_normalized,L-SHADE,degl,bin,2000,10,20,20,33,-1.000000000,1.000000000,0.775000000
magic_normalized,L-SHADE,degl,interm,2000,1,40,10,33,-1.000000000,1.000000000,0.774671200
magic_normalized,L-SHADE,degl,bin,2000,20,80,40,33,-1.000000000,1.000000000,0.774539400
magic_normalized,SHADE,degl,bin,2000,20,80,40,33,-1.000000000,1.000000000,0.774013200
magic_normalized,JADE,degl,bin,2000,20,80,40,33,-1.000000000,1.000000000,0.774013000
magic_normalized,SHADE,degl,bin,2000,20,40,40,33,-1.000000000,1.000000000,0.773947400
magic_normalized,L-SHADE,degl,bin,2000,5,40,10,33,-1.000000000,1.000000000,0.773750000
magic_normalized,SHADE,degl,interm,2000,2,40,20,33,-1.000000000,1.000000000,0.773618400
magic_normalized,SHADE,degl,bin,2000,10,80,20,33,-1.000000000,1.000000000,0.772434200
magic_normalized,L-SHADE,degl,interm,2000,1,20,5,33,-1.000000000,1.000000000,0.771644800
magic_normalized,JADE,degl,bin,2000,10,80,20,33,-1.000000000,1.000000000,0.771579000
magic_normalized,JADE,degl,interm,2000,5,80,20,33,-1.000000000,1.000000000,0.770855200
magic_normalized,SHADE,degl,interm,2000,8,80,80,33,-1.000000000,1.000000000,0.770855200
magic_normalized,JADE,degl,interm,2000,10,80,40,33,-1.000000000,1.000000000,0.770394800
magic_normalized,L-SHADE,degl,interm,2000,4,80,40,33,-1.000000000,1.000000000,0.770000000
magic_normalized,JADE,degl,interm,2000,1,40,10,33,-1.000000000,1.000000000,0.769868400
magic_normalized,L-SHADE,degl,interm,2000,2,80,20,33,-1.000000000,1.000000000,0.769210400
magic_normalized,SHADE,degl,interm,2000,3,20,10,33,-1.000000000,1.000000000,0.768618400
magic_normalized,L-SHADE,degl,interm,2000,1,20,10,33,-1.000000000,1.000000000,0.767434400
magic_normalized,SHADE,degl,interm,2000,2,20,20,33,-1.000000000,1.000000000,0.767368600
magic_normalized,JADE,degl,interm,2000,2,80,20,33,-1.000000000,1.000000000,0.767039600
magic_normalized,SHADE,degl,interm,2000,5,40,20,33,-1.000000000,1.000000000,0.766052800
magic_normalized,JADE,degl,bin,2000,40,80,80,33,-1.000000000,1.000000000,0.765921000
magic_normalized,L-SHADE,degl,interm,2000,4,40,40,33,-1.000000000,1.000000000,0.765000200
magic_normalized,L-SHADE,degl,interm,2000,8,80,80,33,-1.000000000,1.000000000,0.764999800
magic_normalized,SHADE,degl,interm,2000,1,40,10,33,-1.000000000,1.000000000,0.764079000
magic_normalized,SHADE,degl,interm,2000,1,20,5,33,-1.000000000,1.000000000,0.763420800
magic_normalized,L-SHADE,degl,interm,2000,3,20,5,33,-1.000000000,1.000000000,0.762368400
magic_normalized,JADE,degl,interm,2000,2,20,20,33,-1.000000000,1.000000000,0.762171200
magic_normalized,JADE,degl,interm,2000,4,40,40,33,-1.000000000,1.000000000,0.761842200
magic_normalized,JADE,degl,interm,2000,1,20,5,33,-1.000000000,1.000000000,0.761447400
magic_normalized,JADE,degl,interm,2000,5,20,20,33,-1.000000000,1.000000000,0.760526200
magic_normalized,L-SHADE,degl,interm,2000,2,20,5,33,-1.000000000,1.000000000,0.760328800
magic_normalized,JADE,degl,interm,2000,5,20,10,33,-1.000000000,1.000000000,0.760065800
magic_normalized,L-SHADE,degl,interm,2000,10,20,20,33,-1.000000000,1.000000000,0.758421200
magic_normalized,SHADE,degl,interm,2000,5,20,20,33,-1.000000000,1.000000000,0.758223800
magic_normalized,SHADE,degl,interm,2000,4,40,40,33,-1.000000000,1.000000000,0.757434200
magic_normalized,L-SHADE,degl,interm,2000,5,20,20,33,-1.000000000,1.000000000,0.757171000
magic_normalized,JADE,degl,interm,2000,3,40,10,33,-1.000000000,1.000000000,0.756842000
magic_normalized,SHADE,degl,interm,2000,20,80,40,33,-1.000000000,1.000000000,0.756776400
magic_normalized,JADE,degl,interm,2000,2,40,20,33,-1.000000000,1.000000000,0.755855200
magic_normalized,L-SHADE,degl,interm,2000,2,40,20,33,-1.000000000,1.000000000,0.755460400
magic_normalized,JADE,degl,interm,2000,2,20,5,33,-1.000000000,1.000000000,0.755394600
magic_normalized,SHADE,degl,interm,2000,1,20,10,33,-1.000000000,1.000000000,0.755065800
magic_normalized,L-SHADE,degl,interm,2000,5,80,20,33,-1.000000000,1.000000000,0.755000200
magic_normalized,SHADE,degl,interm,2000,5,80,20,33,-1.000000000,1.000000000,0.755000000
magic_normalized,SHADE,degl,interm,2000,4,80,40,33,-1.000000000,1.000000000,0.754539600
magic_normalized,SHADE,degl,interm,2000,3,20,5,33,-1.000000000,1.000000000,0.753421000
magic_normalized,SHADE,degl,interm,2000,2,20,5,33,-1.000000000,1.000000000,0.753355200
magic_normalized,JADE,degl,interm,2000,1,20,10,33,-1.000000000,1.000000000,0.753289400
magic_normalized,JADE,degl,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.752960400
magic_normalized,SHADE,degl,interm,2000,10,40,40,33,-1.000000000,1.000000000,0.752500200
magic_normalized,L-SHADE,degl,interm,2000,10,40,40,33,-1.000000000,1.000000000,0.751710600
magic_normalized,JADE,degl,interm,2000,10,40,40,33,-1.000000000,1.000000000,0.751644600
magic_normalized,SHADE,degl,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.751513200
magic_normalized,L-SHADE,degl,interm,2000,5,40,10,33,-1.000000000,1.000000000,0.751381600
magic_normalized,L-SHADE,degl,interm,2000,3,20,10,33,-1.000000000,1.000000000,0.751118600
magic_normalized,L-SHADE,degl,interm,2000,10,80,40,33,-1.000000000,1.000000000,0.750987000
magic_normalized,JADE,degl,interm,2000,3,20,5,33,-1.000000000,1.000000000,0.749802800
magic_normalized,L-SHADE,degl,interm,2000,5,20,10,33,-1.000000000,1.000000000,0.749605600
magic_normalized,L-SHADE,degl,interm,2000,20,40,40,33,-1.000000000,1.000000000,0.749539400
magic_normalized,SHADE,degl,interm,2000,5,20,10,33,-1.000000000,1.000000000,0.749407800
magic_normalized,L-SHADE,degl,interm,2000,5,40,20,33,-1.000000000,1.000000000,0.749276400
magic_normalized,SHADE,degl,interm,2000,10,80,40,33,-1.000000000,1.000000000,0.748947600
magic_normalized,SHADE,degl,interm,2000,10,20,20,33,-1.000000000,1.000000000,0.748421000
magic_normalized,SHADE,degl,interm,2000,20,80,80,33,-1.000000000,1.000000000,0.747960600
magic_normalized,JADE,degl,interm,2000,20,40,40,33,-1.000000000,1.000000000,0.747631600
magic_normalized,SHADE,degl,interm,2000,10,80,20,33,-1.000000000,1.000000000,0.746644800
magic_normalized,L-SHADE,degl,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.746184400
magic_normalized,JADE,degl,interm,2000,20,80,80,33,-1.000000000,1.000000000,0.745263400
magic_normalized,L-SHADE,degl,interm,2000,10,80,20,33,-1.000000000,1.000000000,0.745197400
magic_normalized,JADE,degl,interm,2000,3,20,10,33,-1.000000000,1.000000000,0.744605400
magic_normalized,L-SHADE,degl,interm,2000,20,80,80,33,-1.000000000,1.000000000,0.744605200
magic_normalized,JADE,degl,interm,2000,5,40,20,33,-1.000000000,1.000000000,0.744210400
magic_normalized,L-SHADE,degl,interm,2000,2,20,20,33,-1.000000000,1.000000000,0.744078800
magic_normalized,JADE,degl,interm,2000,8,80,80,33,-1.000000000,1.000000000,0.743947400
magic_normalized,SHADE,degl,interm,2000,3,40,10,33,-1.000000000,1.000000000,0.743684200
magic_normalized,JADE,degl,interm,2000,10,20,20,33,-1.000000000,1.000000000,0.743486800
magic_normalized,L-SHADE,degl,interm,2000,40,80,80,33,-1.000000000,1.000000000,0.743158000
magic_normalized,JADE,degl,interm,2000,10,80,20,33,-1.000000000,1.000000000,0.742302800
magic_normalized,L-SHADE,degl,interm,2000,20,80,40,33,-1.000000000,1.000000000,0.741447400
magic_normalized,SHADE,degl,interm,2000,2,80,20,33,-1.000000000,1.000000000,0.741118400
magic_normalized,JADE,degl,interm,2000,40,80,80,33,-1.000000000,1.000000000,0.740789400
magic_normalized,JADE,degl,interm,2000,4,80,40,33,-1.000000000,1.000000000,0.740592000
magic_normalized,L-SHADE,degl,interm,2000,3,40,10,33,-1.000000000,1.000000000,0.739802600
magic_normalized,JADE,degl,interm,2000,20,80,40,33,-1.000000000,1.000000000,0.738750000
magic_normalized,SHADE,degl,interm,2000,40,80,80,33,-1.000000000,1.000000000,0.736907800
magic_normalized,SHADE,degl,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.734737200
magic_normalized,SHADE,degl,interm,2000,20,40,40,33,-1.000000000,1.000000000,0.734342200
magic_normalized,JADE,degl,interm,2000,10,40,20,33,-1.000000000,1.000000000,0.734276400
magic,SHADE,curr_p_best,bin,2000,40,80,80,33,-600.000000000,600.000000000,0.766052600
magic,L-SHADE,curr_p_best,bin,2000,40,80,80,33,-600.000000000,600.000000000,0.764671000
magic,SHADE,curr_p_best,bin,2000,10,80,20,33,-600.000000000,600.000000000,0.758026200
magic,SHADE,curr_p_best,bin,2000,10,80,40,33,-600.000000000,600.000000000,0.755789400
magic,L-SHADE,curr_p_best,bin,2000,10,80,20,33,-600.000000000,600.000000000,0.755526200
magic,L-SHADE,curr_p_best,bin,2000,20,80,40,33,-600.000000000,600.000000000,0.754342200
magic,SHADE,curr_p_best,bin,2000,20,80,40,33,-600.000000000,600.000000000,0.751710600
magic,L-SHADE,curr_p_best,bin,2000,5,80,20,33,-600.000000000,600.000000000,0.741842000
magic,SHADE,curr_p_best,bin,2000,20,80,80,33,-600.000000000,600.000000000,0.736907800
magic,JADE,curr_p_best,bin,2000,10,80,40,33,-600.000000000,600.000000000,0.736710400
magic,JADE,curr_p_best,bin,2000,40,80,80,33,-600.000000000,600.000000000,0.736447400
magic,L-SHADE,curr_p_best,bin,2000,10,80,40,33,-600.000000000,600.000000000,0.734605400
magic,L-SHADE,rand/1,bin,2000,20,80,40,33,-600.000000000,600.000000000,0.734473600
magic,SHADE,curr_p_best,interm,2000,5,80,20,33,-600.000000000,600.000000000,0.733749800
magic,JADE,degl,bin,2000,2,20,20,33,-600.000000000,600.000000000,0.732960400
magic,SHADE,degl,bin,2000,10,40,40,33,-600.000000000,600.000000000,0.732894800
magic,SHADE,degl,interm,2000,40,80,80,33,-600.000000000,600.000000000,0.732829000
magic,JADE,curr_p_best,interm,2000,4,80,40,33,-600.000000000,600.000000000,0.732368400
magic,SHADE,curr_p_best,bin,2000,5,80,20,33,-600.000000000,600.000000000,0.731118400
magic,L-SHADE,curr_p_best,interm,2000,8,80,80,33,-600.000000000,600.000000000,0.730921200
magic,SHADE,curr_p_best,interm,2000,4,80,40,33,-600.000000000,600.000000000,0.730789400
magic,JADE,degl,bin,2000,1,20,10,33,-600.000000000,600.000000000,0.730723600
magic,JADE,degl,interm,2000,40,80,80,33,-600.000000000,600.000000000,0.730526200
magic,L-SHADE,degl,bin,2000,1,40,10,33,-600.000000000,600.000000000,0.729934200
magic,L-SHADE,rand/1,interm,2000,10,80,20,33,-600.000000000,600.000000000,0.729342400
magic,JADE,degl,bin,2000,3,20,10,33,-600.000000000,600.000000000,0.729078600
magic,L-SHADE,rand/1,bin,2000,40,80,80,33,-600.000000000,600.000000000,0.728223800
magic,JADE,curr_p_best,bin,2000,10,40,20,33,-600.000000000,600.000000000,0.727960600
magic,SHADE,degl,bin,2000,10,80,20,33,-600.000000000,600.000000000,0.727894800
magic,L-SHADE,degl,bin,2000,10,40,40,33,-600.000000000,600.000000000,0.727697400
magic,L-SHADE,degl,interm,2000,10,80,20,33,-600.000000000,600.000000000,0.727236800
magic,SHADE,curr_p_best,interm,2000,10,80,20,33,-600.000000000,600.000000000,0.726842000
magic,SHADE,degl,bin,2000,40,80,80,33,-600.000000000,600.000000000,0.726776200
magic,SHADE,curr_p_best,interm,2000,20,80,80,33,-600.000000000,600.000000000,0.726118600
magic,L-SHADE,curr_p_best,bin,2000,20,80,80,33,-600.000000000,600.000000000,0.725986600
magic,JADE,degl,bin,2000,8,80,80,33,-600.000000000,600.000000000,0.725855400
magic,L-SHADE,degl,bin,2000,2,20,20,33,-600.000000000,600.000000000,0.725657800
magic,SHADE,degl,bin,2000,3,20,5,33,-600.000000000,600.000000000,0.725657800
magic,SHADE,rand/1,bin,2000,20,80,40,33,-600.000000000,600.000000000,0.725592200
magic,JDE,degl,interm,2000,5,80,20,33,-600.000000000,600.000000000,0.725592000
magic,L-SHADE,rand/1,interm,2000,5,80,20,33,-600.000000000,600.000000000,0.725526400
magic,JDE,degl,interm,2000,20,40,40,33,-600.000000000,600.000000000,0.725460600
magic,JADE,rand/1,interm,2000,40,80,80,33,-600.000000000,600.000000000,0.725329000
magic,L-SHADE,curr_p_best,interm,2000,10,40,20,33,-600.000000000,600.000000000,0.725329000
magic,JADE,degl,bin,2000,5,80,20,33,-600.000000000,600.000000000,0.725328800
magic,JDE,degl,interm,2000,4,80,40,33,-600.000000000,600.000000000,0.725263000
magic,SHADE,rand/1,bin,2000,5,80,20,33,-600.000000000,600.000000000,0.725197400
magic,L-SHADE,degl,bin,2000,10,80,40,33,-600.000000000,600.000000000,0.724934200
magic,L-SHADE,curr_p_best,interm,2000,5,20,10,33,-600.000000000,600.000000000,0.724868400
magic,JDE,degl,interm,2000,40,80,80,33,-600.000000000,600.000000000,0.724802600
magic,L-SHADE,curr_p_best,interm,2000,1,40,10,33,-600.000000000,600.000000000,0.724802600
magic,JDE,degl,interm,2000,5,40,10,33,-600.000000000,600.000000000,0.724671200
magic,JADE,curr_p_best,interm,2000,20,80,80,33,-600.000000000,600.000000000,0.724605200
magic,SHADE,rand/1,interm,2000,10,80,40,33,-600.000000000,600.000000000,0.724605000
magic,JDE,degl,interm,2000,8,80,80,33,-600.000000000,600.000000000,0.724539400
magic,L-SHADE,degl,bin,2000,10,80,20,33,-600.000000000,600.000000000,0.724539200
magic,SHADE,degl,bin,2000,5,20,20,33,-600.000000000,600.000000000,0.724408000
magic,L-SHADE,curr_p_best,interm,2000,20,80,80,33,-600.000000000,600.000000000,0.724407800
magic,L-SHADE,degl,bin,2000,2,20,5,33,-600.000000000,600.000000000,0.724342000
magic,L-SHADE,curr_p_best,interm,2000,10,80,40,33,-600.000000000,600.000000000,0.724210600
magic,L-SHADE,curr_p_best,bin,2000,10,40,20,33,-600.000000000,600.000000000,0.724145000
magic,L-SHADE,curr_p_best,interm,2000,10,80,20,33,-600.000000000,600.000000000,0.724144600
magic,JADE,curr_p_best,interm,2000,2,80,20,33,-600.000000000,600.000000000,0.724013200
magic,SHADE,curr_p_best,bin,2000,8,80,80,33,-600.000000000,600.000000000,0.723881400
magic,L-SHADE,degl,bin,2000,2,80,20,33,-600.000000000,600.000000000,0.723749800
magic,JADE,degl,bin,2000,4,80,40,33,-600.000000000,600.000000000,0.723684400
magic,JADE,curr_p_best,interm,2000,10,80,40,33,-600.000000000,600.000000000,0.723684200
magic,SHADE,curr_p_best,interm,2000,10,40,20,33,-600.000000000,600.000000000,0.723684200
magic,JDE,degl,interm,2000,2,40,20,33,-600.000000000,600.000000000,0.723684200
magic,L-SHADE,rand/1,interm,2000,5,40,20,33,-600.000000000,600.000000000,0.723684200
magic,JADE,rand/1,bin,2000,40,80,80,33,-600.000000000,600.000000000,0.723618400
magic,L-SHADE,rand/1,interm,2000,40,80,80,33,-600.000000000,600.000000000,0.723552600
magic,L-SHADE,degl,bin,2000,5,40,10,33,-600.000000000,600.000000000,0.723486800
