dataset,evolution_method,mutation,crossover,generations,sub_gens,batch_size,batch_offset,number_parents,clamp_min,clamp_max,accuracy
gass,MAB-SHADE,None,bin,2000,40,80,80,384,-70000.000000000,70000.000000000,0.944444667
gass,SAMDE,None,bin,2000,10,80,40,384,-70000.000000000,70000.000000000,0.944074000
gass,SAMDE,None,bin,2000,8,80,80,384,-70000.000000000,70000.000000000,0.942963000
gass,MAB-SHADE,None,bin,2000,10,20,20,384,-70000.000000000,70000.000000000,0.942407333
gass,SAMDE,None,bin,2000,5,80,20,384,-70000.000000000,70000.000000000,0.942222000
gass,SAMDE,None,bin,2000,10,80,20,384,-70000.000000000,70000.000000000,0.941666667
gass,SAMDE,None,bin,2000,2,80,20,384,-70000.000000000,70000.000000000,0.940000000
gass,MAB-SHADE,None,bin,2000,3,20,5,384,-70000.000000000,70000.000000000,0.936296667
gass,SAMDE,None,bin,2000,20,40,40,384,-70000.000000000,70000.000000000,0.935926000
gass,SAMDE,None,bin,2000,4,80,40,384,-70000.000000000,70000.000000000,0.933333333
gass,MAB-SHADE,None,interm,2000,20,80,40,384,-70000.000000000,70000.000000000,0.931666667
gass,SAMDE,None,bin,2000,3,40,10,384,-70000.000000000,70000.000000000,0.931481667
gass,MAB-SHADE,None,bin,2000,5,20,10,384,-70000.000000000,70000.000000000,0.930741000
gass,SAMDE,None,bin,2000,10,40,20,384,-70000.000000000,70000.000000000,0.929074000
gass,SAMDE,None,bin,2000,5,40,20,384,-70000.000000000,70000.000000000,0.928518333
gass,MAB-SHADE,None,interm,2000,3,20,10,384,-70000.000000000,70000.000000000,0.920000000
gass,SAMDE,None,bin,2000,10,20,20,384,-70000.000000000,70000.000000000,0.918333333
gass,SAMDE,None,bin,2000,4,40,40,384,-70000.000000000,70000.000000000,0.917777667
gass,SAMDE,None,bin,2000,40,80,80,384,-70000.000000000,70000.000000000,0.914074000
gass,MAB-SHADE,None,interm,2000,40,80,80,384,-70000.000000000,70000.000000000,0.909814667
gass,SAMDE,None,bin,2000,1,40,10,384,-70000.000000000,70000.000000000,0.907407333
gass,SAMDE,None,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.906296000
gass,SAMDE,None,bin,2000,2,40,20,384,-70000.000000000,70000.000000000,0.905555667
gass,SAMDE,None,bin,2000,20,80,80,384,-70000.000000000,70000.000000000,0.904814667
gass,MAB-SHADE,None,interm,2000,4,80,40,384,-70000.000000000,70000.000000000,0.903148000
gass,SAMDE,None,bin,2000,20,80,40,384,-70000.000000000,70000.000000000,0.901852000
gass,MAB-SHADE,None,interm,2000,5,20,10,384,-70000.000000000,70000.000000000,0.899074000
gass,SAMDE,None,bin,2000,5,20,10,384,-70000.000000000,70000.000000000,0.893888667
gass,SAMDE,None,bin,2000,10,40,40,384,-70000.000000000,70000.000000000,0.890370333
gass,SAMDE,None,bin,2000,3,20,10,384,-70000.000000000,70000.000000000,0.885370333
gass,MAB-SHADE,None,interm,2000,10,80,20,384,-70000.000000000,70000.000000000,0.884814667
gass,SAMDE,None,bin,2000,5,20,20,384,-70000.000000000,70000.000000000,0.884259333
gass,MAB-SHADE,None,interm,2000,20,40,40,384,-70000.000000000,70000.000000000,0.883518333
gass,SAMDE,None,bin,2000,3,20,5,384,-70000.000000000,70000.000000000,0.883148000
gass,SAMDE,None,bin,2000,2,20,5,384,-70000.000000000,70000.000000000,0.882777667
gass,MAB-SHADE,None,interm,2000,10,40,40,384,-70000.000000000,70000.000000000,0.881481333
gass,MAB-SHADE,None,interm,2000,8,80,80,384,-70000.000000000,70000.000000000,0.879259667
gass,MAB-SHADE,None,interm,2000,1,20,5,384,-70000.000000000,70000.000000000,0.875926000
gass,MAB-SHADE,None,interm,2000,10,20,20,384,-70000.000000000,70000.000000000,0.873889000
gass,SAMDE,None,bin,2000,2,20,20,384,-70000.000000000,70000.000000000,0.871666667
gass,MAB-SHADE,None,interm,2000,2,20,20,384,-70000.000000000,70000.000000000,0.870740667
gass,MAB-SHADE,None,interm,2000,2,20,5,384,-70000.000000000,70000.000000000,0.868888667
gass,SAMDE,None,bin,2000,1,20,5,384,-70000.000000000,70000.000000000,0.868148000
gass,SAMDE,None,bin,2000,1,20,10,384,-70000.000000000,70000.000000000,0.867963000
gass,MAB-SHADE,None,interm,2000,3,20,5,384,-70000.000000000,70000.000000000,0.867407333
gass,MAB-SHADE,None,interm,2000,2,40,20,384,-70000.000000000,70000.000000000,0.862592333
gass,MAB-SHADE,None,interm,2000,20,80,80,384,-70000.000000000,70000.000000000,0.855370000
gass,MAB-SHADE,None,interm,2000,10,40,20,384,-70000.000000000,70000.000000000,0.853889000
gass,MAB-SHADE,None,interm,2000,5,20,20,384,-70000.000000000,70000.000000000,0.851111000
gass,SAMDE,None,interm,2000,1,40,10,384,-70000.000000000,70000.000000000,0.845000000
gass,MAB-SHADE,None,interm,2000,5,80,20,384,-70000.000000000,70000.000000000,0.843889000
gass,MAB-SHADE,None,interm,2000,5,40,20,384,-70000.000000000,70000.000000000,0.837778000
gass,MAB-SHADE,None,interm,2000,2,80,20,384,-70000.000000000,70000.000000000,0.836111333
gass,MAB-SHADE,None,interm,2000,3,40,10,384,-70000.000000000,70000.000000000,0.833333333
gass,MAB-SHADE,None,interm,2000,4,40,40,384,-70000.000000000,70000.000000000,0.830000000
gass,MAB-SHADE,None,interm,2000,10,80,40,384,-70000.000000000,70000.000000000,0.824444667
gass,SAMDE,None,interm,2000,4,80,40,384,-70000.000000000,70000.000000000,0.813888667
gass,MAB-SHADE,None,interm,2000,5,40,10,384,-70000.000000000,70000.000000000,0.799259333
gass,SAMDE,None,interm,2000,2,40,20,384,-70000.000000000,70000.000000000,0.797963000
gass,SAMDE,None,interm,2000,10,40,20,384,-70000.000000000,70000.000000000,0.794074000
gass,MAB-SHADE,None,interm,2000,1,40,10,384,-70000.000000000,70000.000000000,0.788703667
gass,SAMDE,None,interm,2000,5,20,10,384,-70000.000000000,70000.000000000,0.784815000
gass,MAB-SHADE,None,interm,2000,1,20,10,384,-70000.000000000,70000.000000000,0.777962667
gass,SAMDE,None,interm,2000,10,40,40,384,-70000.000000000,70000.000000000,0.776481667
gass,SAMDE,None,interm,2000,10,80,20,384,-70000.000000000,70000.000000000,0.773518333
gass,SAMDE,None,interm,2000,5,80,20,384,-70000.000000000,70000.000000000,0.772777667
gass,SAMDE,None,interm,2000,10,80,40,384,-70000.000000000,70000.000000000,0.768333333
gass,SAMDE,None,interm,2000,20,80,80,384,-70000.000000000,70000.000000000,0.766111333
gass,SAMDE,None,interm,2000,5,20,20,384,-70000.000000000,70000.000000000,0.765926000
gass,SAMDE,None,interm,2000,2,80,20,384,-70000.000000000,70000.000000000,0.765555333
gass,SAMDE,None,interm,2000,20,80,40,384,-70000.000000000,70000.000000000,0.765555333
gass,SAMDE,None,interm,2000,40,80,80,384,-70000.000000000,70000.000000000,0.761296333
gass,SAMDE,None,interm,2000,20,40,40,384,-70000.000000000,70000.000000000,0.760555667
gass,SAMDE,None,interm,2000,3,40,10,384,-70000.000000000,70000.000000000,0.755555333
gass,SAMDE,None,interm,2000,4,40,40,384,-70000.000000000,70000.000000000,0.755185000
gass,SAMDE,None,interm,2000,8,80,80,384,-70000.000000000,70000.000000000,0.753518333
gass,SAMDE,None,interm,2000,5,40,20,384,-70000.000000000,70000.000000000,0.751852000
gass,SAMDE,None,interm,2000,10,20,20,384,-70000.000000000,70000.000000000,0.749444333
gass,SAMDE,None,interm,2000,5,40,10,384,-70000.000000000,70000.000000000,0.743518667
gass,SAMDE,None,interm,2000,1,20,10,384,-70000.000000000,70000.000000000,0.740370667
gass,SAMDE,None,interm,2000,1,20,5,384,-70000.000000000,70000.000000000,0.738518667
gass,SAMDE,None,interm,2000,2,20,5,384,-70000.000000000,70000.000000000,0.736852000
gass,SAMDE,None,interm,2000,3,20,5,384,-70000.000000000,70000.000000000,0.723518667
gass,SAMDE,None,interm,2000,3,20,10,384,-70000.000000000,70000.000000000,0.722222000
gass,SAMDE,None,interm,2000,2,20,20,384,-70000.000000000,70000.000000000,0.711852000
